amount,time,location,device,frequency,amount_ratio,is_new_location,is_new_device,is_fraud
41750,7,Delhi,iOS,4,1.980268462742494,1,1,0
38885,4,Kolkata,Android,5,1.0717140258523274,0,1,0
9063,16,Delhi,iOS,9,0.34746769926772225,0,0,0
38158,0,Kolkata,Web,9,1.659404218308328,1,1,0
21169,19,Mumbai,Android,9,0.745439819705613,0,0,0
48481,14,Kolkata,iOS,6,1.2247006517455665,0,0,0
45638,9,Bangalore,Web,8,1.2331595017428194,1,0,0
10894,7,Kolkata,Web,7,0.5153263954588458,1,0,0
17678,4,Delhi,Web,3,0.39906993543726577,1,0,0
49955,16,Kolkata,iOS,9,1.3398868116836091,0,0,0
56791,20,Kolkata,Web,5,1.4451003842336956,0,1,0
39443,23,Kolkata,Android,5,3.3772583269115506,1,1,1
40928,17,Bangalore,Android,2,1.2459435599257207,0,1,0
2889,15,Delhi,Android,7,0.4985332182916307,1,1,0
11541,13,Mumbai,iOS,2,0.2416760899610504,0,1,0
36805,7,Delhi,iOS,8,2.5612386917188585,1,1,0
2659,12,Bangalore,Android,8,0.06216538470530475,0,1,0
3967,13,Bangalore,iOS,2,0.28998538011695907,1,1,0
51839,5,Bangalore,Android,2,1.1323256372731045,0,1,0
34017,11,Mumbai,Android,9,0.9292485043844073,0,1,0
30143,17,Mumbai,Web,1,13.009495036685369,1,1,1
15966,5,Bangalore,Web,6,0.7827237964506324,1,0,0
54546,10,Kolkata,Web,10,1.3124007506857225,1,1,0
29869,23,Bangalore,iOS,6,1.5023892158342136,0,0,0
44407,16,Mumbai,iOS,8,1.8600569657367847,1,0,0
11955,5,Delhi,Web,3,1.0192684798363032,1,1,0
12109,13,Delhi,Android,4,1.5934991446242928,0,0,0
8576,22,Bangalore,Android,10,0.24165915238954014,1,0,0
283,6,Bangalore,Android,5,0.006570241218396675,0,0,0
14617,14,Mumbai,iOS,5,0.5133635373862958,0,1,0
49263,20,Mumbai,Web,9,1.2341976700488537,0,0,0
56973,23,Delhi,Web,10,4.252033733860736,1,0,0
1980,8,Kolkata,Android,5,0.053986258043407134,1,1,0
14775,0,Delhi,Android,10,2.646900752418488,1,1,0
8066,18,Bangalore,iOS,2,2.487970388648982,1,0,0
14779,21,Bangalore,Web,3,0.5732071519993794,0,0,0
16415,9,Mumbai,iOS,8,0.35126575506623015,0,0,0
11148,16,Delhi,Android,2,0.24720596061734965,0,1,0
13558,14,Bangalore,iOS,4,0.4415567497150301,0,1,0
31332,0,Bangalore,Android,2,2.035338443549435,1,0,0
5363,0,Mumbai,iOS,1,0.23369209987363285,0,1,0
20775,22,Bangalore,iOS,3,12.598544572468162,0,0,1
34821,11,Kolkata,iOS,8,1.0640488922841864,0,0,0
48942,14,Kolkata,Android,8,11.384508025122122,1,1,1
25104,11,Delhi,Android,3,1.8959293104750397,1,1,0
14587,12,Delhi,Android,9,1.6251114081996434,0,0,0
27639,20,Delhi,Web,10,2.061073825503356,1,1,0
53592,2,Bangalore,iOS,9,6.878706199460916,1,0,1
53381,11,Delhi,Web,7,7.655385056647067,1,0,1
14607,15,Mumbai,iOS,9,0.41500696082052446,1,0,0
1512,7,Kolkata,Web,7,0.06681396376491383,0,0,0
38956,9,Mumbai,Android,5,2.7987642790430347,1,0,0
40407,11,Mumbai,Android,9,1.3799262345468206,1,1,0
56769,13,Mumbai,Web,9,13.089462762278073,0,1,1
34583,12,Mumbai,Android,6,2.83536935311962,1,1,0
46352,4,Kolkata,iOS,10,1.1318616917366673,1,1,0
41336,7,Delhi,Web,10,1.0943556073281797,0,0,0
13073,5,Delhi,Android,6,0.4136109089758598,0,0,0
12642,18,Delhi,iOS,10,0.29877342660648026,0,1,0
55444,11,Kolkata,iOS,2,7.4232159592984335,1,1,1
31131,19,Bangalore,iOS,4,0.9021647781609529,1,0,0
10590,19,Kolkata,iOS,9,0.4890551399279579,0,0,0
12124,14,Bangalore,Web,6,0.4285007422068283,1,1,0
27409,7,Bangalore,iOS,2,0.7121810528503871,0,0,0
13464,1,Bangalore,Android,2,0.5422036082474226,1,1,0
56258,16,Delhi,iOS,9,1.1972844130416276,0,0,0
57665,13,Bangalore,Web,9,3.5850170966739197,1,0,0
12196,18,Delhi,Web,3,0.9224718251266923,0,0,0
40272,22,Mumbai,Android,8,0.8614700094121673,1,1,0
27093,19,Mumbai,iOS,2,0.5836115718501604,1,0,0
53387,2,Bangalore,Android,10,1.6925149795517231,0,1,0
3655,9,Kolkata,iOS,3,0.11473505775991964,0,1,0
27066,10,Bangalore,Web,5,1.1027542372881356,0,0,0
25881,3,Bangalore,Web,2,3.914838904855544,1,0,0
41511,21,Mumbai,Android,2,6.1947470526787045,1,0,1
47712,0,Mumbai,iOS,4,2.6717437562996977,0,0,0
33494,11,Mumbai,Android,6,0.8632919222640343,0,0,0
32803,9,Mumbai,iOS,9,1.8387331838565022,1,0,0
18689,11,Delhi,iOS,10,4.67575681761321,0,1,0
36750,22,Mumbai,Android,10,0.7407482060791744,1,1,0
31359,23,Kolkata,Android,2,0.6855625027327182,1,1,1
6963,10,Mumbai,iOS,4,0.17296800476947535,1,0,0
3189,13,Mumbai,Web,5,0.1366440997514783,0,1,0
8137,13,Bangalore,iOS,7,0.19624252363496045,0,1,0
47387,15,Bangalore,iOS,7,5.486511520203774,0,0,0
18908,21,Delhi,iOS,4,1.5603234857237167,0,1,0
30244,9,Mumbai,Web,7,1.4322788406895246,1,0,0
35767,9,Kolkata,iOS,3,0.9121442415587065,1,1,0
47830,10,Kolkata,iOS,9,2.817341108558638,0,1,0
51760,12,Mumbai,Android,5,15.143358689291984,1,0,1
42453,1,Bangalore,iOS,3,3.3708909004287757,1,1,0
52969,23,Mumbai,Web,10,2.0693440637574714,1,1,1
11266,12,Kolkata,Web,5,0.6650138716722743,0,1,0
44483,1,Bangalore,Android,10,1.6291155466031861,1,0,0
8606,19,Bangalore,Android,5,0.20680043253634506,1,1,0
53326,8,Kolkata,Android,3,1.4252572497661367,1,0,0
51928,16,Kolkata,Android,5,2.8441231241099794,1,1,0
18597,1,Mumbai,iOS,3,0.5925630894723426,0,0,0
14868,4,Kolkata,Web,8,0.4478717956441847,1,1,0
33805,23,Mumbai,Android,9,0.786638432540606,0,1,1
3634,9,Kolkata,Web,2,0.14682828282828284,0,0,0
12137,15,Kolkata,Web,1,0.3301506990914531,0,1,0
8230,14,Mumbai,Web,4,0.2635877398071934,0,0,0
25774,14,Mumbai,Web,6,0.6997719374456994,1,1,0
33175,10,Mumbai,iOS,7,0.6644168953155355,0,0,0
54668,1,Mumbai,Web,8,1.1744183548518765,0,0,0
25719,4,Kolkata,Web,1,0.6572034547963408,1,1,0
24994,0,Bangalore,Web,8,0.7490185501513381,0,0,0
31364,18,Kolkata,Android,2,0.9850811897358586,0,0,0
34101,23,Delhi,iOS,3,0.7029394788918206,1,0,0
28739,20,Delhi,iOS,3,1.7058823529411764,1,0,0
3472,3,Delhi,Android,10,0.07563611014290694,1,0,0
3916,7,Mumbai,Web,6,0.31353082465972776,0,1,0
13697,18,Bangalore,Web,10,0.34015446891995926,1,1,0
41674,18,Bangalore,iOS,9,0.929351946835556,0,1,0
37532,2,Delhi,iOS,6,8.489482017643066,1,1,1
2102,17,Kolkata,Web,7,0.09875035234426384,1,1,0
15347,7,Bangalore,Android,2,0.39460557441119,1,1,0
59318,5,Bangalore,iOS,8,2.16260162601626,1,0,0
41416,10,Kolkata,iOS,10,1.2822688008916685,1,0,0
42967,3,Mumbai,Web,4,8.085622882950696,0,1,0
51594,20,Bangalore,Web,4,2.8739973262032086,0,1,0
17941,14,Bangalore,Android,6,1.6857089166588368,1,0,0
10819,3,Mumbai,Android,8,0.2232885476647473,0,1,0
19899,15,Bangalore,Web,10,1.6624060150375939,0,1,0
38873,8,Delhi,Web,9,9.525361431021809,1,1,1
25619,17,Bangalore,Android,1,2.2351247600767756,1,0,0
5828,14,Delhi,iOS,2,0.14594080232383433,1,0,0
8844,9,Kolkata,Web,6,0.23260829541569134,1,1,0
189,2,Bangalore,iOS,9,0.003956623681125439,0,0,0
36854,15,Delhi,Web,6,1.5949279439130999,0,1,0
12856,0,Delhi,Android,3,0.5034264009084857,1,0,0
7846,0,Delhi,Web,7,0.2011227602471098,1,1,0
17283,9,Bangalore,Android,10,0.45247008927402677,1,1,0
35105,3,Bangalore,Web,1,1.2061915887850467,1,0,0
53743,10,Kolkata,iOS,8,1.2105369853139922,0,1,0
48629,12,Mumbai,iOS,7,1.1097950613902963,1,0,0
53046,17,Kolkata,Web,2,1.2942468159859464,1,0,0
56278,13,Delhi,iOS,1,16.246535796766743,0,0,1
5573,9,Bangalore,Web,8,0.1548829970540826,1,1,0
48472,23,Delhi,Web,5,12.355850114708131,1,0,1
51352,5,Mumbai,Android,4,8.57152395259556,0,0,0
35102,5,Delhi,iOS,4,0.7339522435495337,0,0,0
7056,19,Kolkata,Android,4,0.27420044301091984,1,0,0
13127,18,Mumbai,Web,1,0.6892984667086747,0,1,0
18142,17,Bangalore,iOS,7,0.6504840444603801,1,1,0
33213,0,Kolkata,Android,4,1.495407474110761,1,0,0
13925,13,Bangalore,Web,2,0.32911841172299694,0,0,0
16616,14,Mumbai,iOS,4,15.48555452003728,1,1,1
17481,20,Delhi,Web,5,0.3517091523650484,1,0,0
27484,17,Delhi,Web,8,1.7100547536087605,1,1,0
52592,19,Kolkata,Web,1,1.6409360374414976,1,1,0
18185,5,Bangalore,Android,1,0.8048596972647606,1,0,0
23080,18,Delhi,Web,7,1.9775511952703282,0,1,0
36139,13,Bangalore,Android,7,1.734200297519075,0,0,0
6289,18,Bangalore,iOS,9,0.7170220043324592,0,1,0
17756,22,Mumbai,Android,6,0.5408467864757843,0,0,0
21648,20,Mumbai,Android,6,0.9015867727291658,0,1,0
30172,5,Delhi,Android,9,0.8085106382978723,0,1,0
55222,20,Mumbai,Android,7,4.551013680567002,1,0,0
9711,4,Mumbai,iOS,4,0.43142742902838865,0,0,0
23123,8,Kolkata,iOS,6,0.6616022889842632,0,1,0
48938,19,Delhi,iOS,10,1.3861492706415521,0,1,0
21617,8,Mumbai,Web,3,0.5890993323341055,0,1,0
54302,2,Mumbai,iOS,2,2.2402739386938406,0,0,0
42942,4,Bangalore,Android,9,0.8620641198080822,0,0,0
45049,15,Bangalore,iOS,9,3.8073867478025694,1,1,0
29635,8,Kolkata,iOS,1,4.19937650559728,0,0,0
46340,22,Kolkata,iOS,4,1.5340307203389831,0,1,0
23817,6,Delhi,iOS,2,0.644573748308525,0,1,0
4045,3,Mumbai,iOS,2,0.34367034834324556,0,0,0
20193,2,Delhi,Android,8,0.4816113337149399,1,0,0
10783,7,Delhi,Web,3,0.49433823866501625,0,0,0
42528,2,Bangalore,Web,4,26.646616541353385,1,0,1
36003,16,Mumbai,Android,3,0.7204634595373409,0,0,0
41824,21,Bangalore,Web,9,2.3187891556245495,0,1,0
51343,20,Kolkata,iOS,2,1.1211241156432876,0,1,0
13829,23,Delhi,iOS,6,0.8837551124744376,1,0,0
25096,1,Kolkata,iOS,6,0.7131368815890426,0,1,0
31340,9,Delhi,Android,6,24.294573643410853,0,0,1
33922,5,Delhi,Web,4,3.270851412592807,1,0,0
4699,7,Mumbai,iOS,7,0.25320616445737687,1,0,0
29522,20,Delhi,Android,5,0.9492299282981255,1,0,0
49812,9,Mumbai,Web,1,1.9349726139144623,1,1,0
18498,6,Bangalore,Web,1,0.5653250206289538,1,1,0
17677,23,Kolkata,Android,6,0.6191159988792378,0,0,0
29639,0,Kolkata,iOS,7,1.439694953125759,0,0,0
12321,19,Delhi,Android,9,1.0246153846153847,1,1,0
53737,17,Delhi,Android,10,35.399868247694336,0,0,1
8982,15,Delhi,Web,1,3.017131340275445,1,1,0
41728,7,Mumbai,Android,4,4.095798979191206,0,1,0
2825,12,Mumbai,Web,6,0.06068612919163928,1,1,0
31798,10,Mumbai,Android,4,3.0728643216080402,1,1,0
46323,4,Delhi,Android,8,1.5701647345942649,1,0,0
31980,18,Kolkata,iOS,9,1.4265322508698368,0,1,0
8081,9,Bangalore,iOS,4,0.5400294039026998,1,0,0
9378,5,Delhi,Android,10,0.8685746040566824,1,0,0
57676,20,Delhi,Web,6,89.55900621118012,1,0,1
42337,6,Bangalore,Android,1,2.0738182708792556,0,1,0
28064,23,Delhi,Web,9,0.638878138730166,1,1,1
4500,12,Mumbai,iOS,10,0.39529163738580464,1,0,0
40508,15,Mumbai,Android,10,1.2157262905162065,0,0,0
59466,7,Delhi,iOS,9,1.3050806540107538,0,1,0
41899,21,Bangalore,Web,1,8.46615477874318,0,0,0
28125,12,Mumbai,Web,9,3.656396255850234,0,0,0
27096,7,Bangalore,Android,8,4.543259557344064,0,0,0
39359,5,Kolkata,Android,9,4.834070253009089,1,0,0
59615,21,Delhi,Android,4,1.6169410615964632,0,1,0
19187,5,Bangalore,iOS,2,0.47930353975668855,0,0,0
22666,1,Mumbai,iOS,7,0.5202680989762659,0,1,0
2122,22,Mumbai,Android,10,0.0451191767132317,0,1,0
48937,0,Delhi,Android,7,2.533233253960037,1,0,0
59786,2,Delhi,iOS,2,3.3205220772007777,0,1,0
55936,16,Mumbai,iOS,5,3.8985224421522164,0,1,0
35333,6,Mumbai,Android,7,1.250017689096441,0,1,0
4439,19,Delhi,iOS,6,0.7384794543337215,1,1,0
39742,13,Mumbai,Android,5,3.536709086054997,1,1,0
16455,21,Bangalore,Android,2,0.41308932068082543,1,0,0
42509,0,Bangalore,Web,8,25.439257929383604,1,0,1
51452,0,Kolkata,iOS,5,2.205306244910205,1,1,0
54046,11,Delhi,iOS,9,3.103951297955433,1,1,0
6723,22,Kolkata,Android,2,1.1956251111506313,0,1,0
2961,15,Kolkata,iOS,8,1.6862186788154898,0,0,0
621,11,Mumbai,iOS,10,0.0148493543758967,1,0,0
29911,18,Mumbai,iOS,10,1.7520501405810684,1,0,0
17392,12,Delhi,Web,8,0.6985580592039201,1,0,0
41538,17,Mumbai,Android,1,1.2592615048808586,1,1,0
28423,17,Bangalore,iOS,1,0.8889132134480062,0,0,0
11459,18,Mumbai,Web,9,0.3324725816746939,1,1,0
16887,0,Bangalore,Android,2,0.38168749858734713,1,1,0
29263,12,Mumbai,Android,1,2.3623960603858882,0,0,0
48868,19,Mumbai,Web,10,1.8894215898546243,0,0,0
33941,12,Delhi,iOS,3,1.2753541502273325,1,0,0
311,3,Kolkata,Web,5,0.16533758639021798,0,1,0
35958,5,Bangalore,Android,4,29.18668831168831,0,0,1
16966,1,Delhi,Android,7,3.895752009184845,0,0,0
43547,4,Delhi,Android,10,0.9464064503509878,0,1,0
1343,16,Mumbai,Web,8,0.04751963767603142,1,0,0
48065,2,Mumbai,Android,8,1.007103046557432,1,0,0
34246,22,Bangalore,Web,7,1.268323395429799,1,1,0
31561,4,Mumbai,iOS,8,2.0539502798386047,1,0,0
50645,7,Mumbai,iOS,3,1.0294117647058822,1,0,0
31104,0,Kolkata,iOS,7,0.6896521141438106,1,1,0
14002,11,Kolkata,Web,9,0.3075199859439515,0,1,0
26388,16,Mumbai,iOS,8,0.5719859539602029,1,1,0
6215,18,Kolkata,iOS,8,0.21511889515766155,1,1,0
28752,21,Kolkata,Web,10,0.6054582210242587,1,0,0
40340,12,Mumbai,iOS,5,0.9775128428806824,0,1,0
10053,23,Kolkata,Android,6,0.8884666372072471,0,0,0
56207,4,Mumbai,iOS,8,1.1367350240666585,0,0,0
20411,1,Kolkata,Web,10,0.9510740412841899,1,0,0
42060,17,Delhi,Web,9,2.735609756097561,0,0,0
50605,6,Mumbai,Android,2,1.986379337415607,1,1,0
32246,0,Bangalore,Android,9,1.5356700638156016,1,1,0
35878,2,Kolkata,iOS,2,0.8514000949216896,0,0,0
11671,23,Bangalore,iOS,9,1.1623344288417488,1,1,1
32478,16,Kolkata,Android,3,0.7475314751306189,0,1,0
20964,13,Bangalore,iOS,2,3.231694157545861,0,0,0
19906,10,Bangalore,Android,5,6.611092660245766,1,1,1
51771,7,Delhi,iOS,3,1.7120605840140217,1,0,0
1539,18,Delhi,Android,1,0.26155676410605033,0,1,0
4158,0,Bangalore,Web,9,0.1497137507651316,0,0,0
48380,15,Bangalore,Web,10,2.0406613801248525,0,0,0
30822,12,Delhi,iOS,5,0.9356444660312063,1,1,0
50734,17,Mumbai,iOS,9,2.675985020306978,1,1,0
23776,16,Delhi,iOS,1,2.3953254080193433,1,0,0
25513,3,Mumbai,Web,1,1.025771952396269,1,1,0
14452,19,Bangalore,Android,3,0.38637578868570205,1,1,0
54601,4,Kolkata,Android,4,1.7046831095847643,1,1,0
31546,2,Mumbai,Android,3,2.0555157359744576,1,1,0
11634,21,Bangalore,iOS,3,0.33002382843526606,1,1,0
53879,13,Mumbai,Android,2,3.270944633317144,1,1,0
31431,22,Delhi,Web,3,6.014351320321469,0,0,0
9737,16,Delhi,iOS,4,0.2610105883929768,0,1,0
4910,6,Delhi,Android,4,3.6532738095238093,0,1,0
42312,9,Kolkata,iOS,4,2.2483660130718954,0,1,0
14653,8,Delhi,Web,5,1.7336725035494558,1,1,0
46977,5,Kolkata,Android,5,1.262347503627667,0,0,0
25874,8,Kolkata,Android,5,1.8453747949504316,0,0,0
51367,6,Kolkata,Web,5,6.511218151857016,0,0,0
27529,6,Bangalore,iOS,10,2.7581404668870855,1,1,0
7417,4,Kolkata,Android,10,0.16192908916251855,0,1,0
20245,11,Kolkata,iOS,3,0.48695129284425737,1,0,0
21244,21,Delhi,Web,8,2.105659629299237,1,0,0
33267,0,Delhi,iOS,8,3.380449141347424,0,0,0
11541,21,Bangalore,Web,7,8.098947368421053,1,1,1
30876,13,Kolkata,Web,6,1.5666734321087883,1,0,0
47968,12,Kolkata,Web,9,2.267454502481683,0,1,0
16648,15,Mumbai,Android,9,2.8202608842961205,1,1,0
49813,4,Delhi,Android,2,1.2772564102564103,0,0,0
53897,7,Bangalore,Web,1,11.273164609914243,1,0,1
35426,6,Delhi,iOS,3,8.784031738160179,0,0,0
55770,22,Kolkata,Web,10,3.675850250461376,0,0,0
22377,10,Kolkata,Android,3,0.9209778985059884,0,0,0
15114,10,Kolkata,iOS,8,3.1311373523927903,1,1,0
40198,7,Bangalore,Web,5,2.0995508200146245,1,1,0
28584,4,Delhi,Android,4,0.5800795519116811,0,1,0
24727,19,Kolkata,iOS,10,1.678910917979359,0,0,0
46825,3,Mumbai,iOS,10,2.197944048066091,0,1,0
9218,1,Bangalore,Android,3,0.7316453686800539,0,0,0
6818,19,Bangalore,Android,9,0.23043125591455996,0,0,0
40035,2,Mumbai,iOS,2,1.5369112058044454,0,0,0
14279,6,Delhi,Web,8,0.36866157182691317,0,0,0
18557,22,Delhi,iOS,6,0.4219801710023649,1,1,0
54703,8,Kolkata,Web,10,1.7900782093654897,1,1,0
10886,5,Delhi,iOS,9,0.2421532643754866,0,1,0
18859,0,Kolkata,Web,3,0.45046099460182487,0,1,0
10012,15,Kolkata,Web,10,4.895843520782396,0,1,0
32995,7,Delhi,iOS,5,0.7663987735761405,1,1,0
43079,9,Delhi,Android,2,2.0736978915952635,1,1,0
11506,20,Delhi,iOS,10,1.8825261780104712,0,1,0
46449,15,Kolkata,Web,9,3.0584710607756636,0,0,0
1323,11,Kolkata,Web,4,0.08223009509602834,1,1,0
4312,13,Kolkata,iOS,3,0.1271151465125877,1,0,0
10766,7,Kolkata,Android,4,0.2652312088886699,1,1,0
49997,1,Delhi,Android,6,5.5682147232431225,1,0,1
15013,8,Bangalore,Android,7,0.3207631826339629,1,1,0
37660,12,Kolkata,iOS,4,0.7699699454110527,1,1,0
44500,4,Mumbai,Android,4,13.984915147705845,1,0,1
17044,3,Mumbai,Android,7,0.919309600862999,0,0,0
49619,5,Mumbai,iOS,6,6.221038114343029,1,0,1
57082,17,Bangalore,Web,1,3.1841356612930216,1,1,0
4408,13,Delhi,Android,10,0.1868113239532124,0,1,0
22726,9,Mumbai,iOS,4,1.2377995642701525,1,0,0
49526,8,Delhi,Web,5,3.0853476202342387,0,0,0
48801,4,Delhi,Web,1,2.5498197397983176,0,0,0
23877,10,Kolkata,iOS,1,0.4970233139050791,1,1,0
31717,1,Kolkata,iOS,10,3.1609527606139127,1,1,0
44626,15,Delhi,Android,1,6.770747989682901,0,1,0
23943,6,Delhi,iOS,6,0.49939512764892374,0,0,0
19484,1,Kolkata,Android,9,0.808968237492215,0,1,0
45333,10,Delhi,Android,7,1.5654200766601056,0,0,0
41458,23,Mumbai,iOS,7,5.524786780383796,0,1,1
50546,21,Bangalore,Android,1,1.1321760555493336,0,0,0
38577,0,Mumbai,Web,9,1.977395048439182,1,0,0
49179,13,Kolkata,iOS,2,1.1682027649769586,0,0,0
47652,8,Kolkata,iOS,7,2.265798107555513,1,0,0
10754,13,Delhi,Web,3,0.5963511340320523,0,1,0
52025,6,Mumbai,iOS,4,3.964111551356294,0,1,0
17290,10,Kolkata,Web,10,1.2851196670135276,0,0,0
50449,3,Bangalore,Web,4,6.402969920040614,1,0,1
5971,9,Kolkata,Android,5,0.30388314926968296,1,0,0
15196,0,Delhi,iOS,5,0.657294865694883,0,1,0
7267,17,Delhi,iOS,4,0.4772443685558547,1,1,0
40018,22,Delhi,Web,8,0.9836057515054688,1,0,0
32321,13,Bangalore,Android,6,0.8121466442194135,1,1,0
15057,11,Kolkata,iOS,9,0.49824619457313035,0,0,0
57409,16,Mumbai,Android,6,2.6515634381783753,1,0,0
17378,13,Kolkata,Android,4,0.41995118532659914,1,0,0
54701,20,Kolkata,iOS,4,1.8228805651826179,1,0,0
13000,19,Bangalore,iOS,4,0.28714052215399566,0,1,0
28448,22,Kolkata,Android,1,2.823622828784119,1,0,0
24453,1,Bangalore,Android,8,0.48958875585632483,0,1,0
12968,14,Mumbai,Android,10,0.3124292288047799,0,0,0
2902,19,Kolkata,iOS,1,0.0743721168631471,0,1,0
48834,17,Mumbai,Web,9,7.377851639220426,0,1,0
2866,14,Mumbai,iOS,8,0.16010278755376794,1,0,0
16469,21,Bangalore,iOS,7,0.46805547661001534,1,1,0
39655,18,Mumbai,iOS,8,6.33668903803132,0,0,0
39840,16,Bangalore,iOS,9,2.2009833710844706,1,0,0
47126,11,Kolkata,Android,6,1.7258477990185308,1,0,0
26433,16,Mumbai,iOS,6,0.6671967287596547,1,0,0
25374,5,Kolkata,Android,9,16.328185328185327,1,0,1
45348,23,Delhi,Web,6,3.2820438590142578,1,1,1
24363,15,Kolkata,Web,3,2.0188100762346703,1,0,0
50033,4,Mumbai,Android,8,5.839519140989729,0,0,0
25944,7,Delhi,iOS,2,0.7936857562408223,1,0,0
56255,18,Kolkata,Android,2,1.5778475864583625,0,0,0
37396,11,Delhi,iOS,4,10.382009994447529,1,0,1
21825,3,Mumbai,Web,8,0.5952056288862223,1,0,0
44462,4,Delhi,Web,9,1.8328798746805177,0,1,0
8156,7,Kolkata,Web,1,0.43970025338293167,0,1,0
34694,23,Mumbai,Android,6,1.059488181762658,1,0,0
16650,0,Delhi,Web,7,3.8747963695601584,1,1,0
49005,19,Mumbai,Web,4,1.1180698151950719,0,1,0
31417,5,Kolkata,iOS,9,1.3000496565422495,1,1,0
261,14,Mumbai,Android,10,0.06690592155857472,0,1,0
11023,8,Kolkata,Android,6,0.3671763099163919,0,0,0
51755,18,Kolkata,Web,8,2.8408716653858823,0,0,0
19012,16,Kolkata,Android,2,2.445273311897106,0,0,0
16626,9,Mumbai,Android,1,0.6279886685552408,1,1,0
1718,7,Bangalore,Web,2,0.3421629157538339,1,0,0
43367,14,Bangalore,Android,5,2.2904299144396325,0,1,0
29040,6,Bangalore,Web,3,1.1021709427660544,0,1,0
8663,4,Mumbai,Web,6,0.27634055312769146,0,1,0
36900,2,Mumbai,Web,9,1.1774842044801839,0,1,0
15183,2,Delhi,Web,3,1.5196677009308377,1,1,0
42408,14,Bangalore,Web,6,5.140986786277124,0,1,0
38946,23,Kolkata,Android,1,1.1297209491210767,0,1,1
30401,12,Bangalore,Android,9,1.7267408837896172,1,0,0
54050,7,Bangalore,iOS,5,8.770079506733733,1,0,1
13370,23,Delhi,Web,2,0.3015608083724287,1,0,0
36124,23,Kolkata,Web,5,1.8464526681660192,0,1,1
4350,14,Bangalore,Android,9,0.08731783692641214,0,1,0
11868,13,Delhi,iOS,10,0.2391729308155821,0,1,0
31090,2,Mumbai,Android,10,1.2551473556721842,0,1,0
7764,7,Delhi,iOS,3,0.1894305372566242,1,0,0
33628,18,Kolkata,iOS,4,0.9503193353303566,0,0,0
30741,12,Mumbai,Android,3,1.379324269753668,0,0,0
27663,12,Bangalore,iOS,2,3.788933022873579,0,0,0
28438,2,Kolkata,Web,8,0.609956459258306,0,0,0
39094,3,Bangalore,Android,3,2.025385970365765,1,1,0
48467,10,Bangalore,Web,8,1.4542426788286125,1,1,0
13689,15,Kolkata,Android,2,0.47952499386975866,1,1,0
28085,22,Bangalore,iOS,4,1.5944703077097764,0,0,0
38430,4,Bangalore,Web,7,0.8373461161346551,0,0,0
9318,1,Kolkata,Web,4,0.5720073664825046,1,1,0
29656,12,Delhi,Web,2,1.793637353332527,0,1,0
4393,8,Kolkata,Web,4,0.12279868060602672,0,1,0
29111,21,Bangalore,Web,4,1.4203259172521467,0,0,0
32034,14,Mumbai,iOS,10,1.3378717006348146,0,0,0
40157,6,Bangalore,iOS,9,1.7941649539808775,0,0,0
740,22,Mumbai,Web,5,0.09375395920435829,1,1,0
16589,1,Mumbai,iOS,9,0.4095341545905646,1,0,0
8037,15,Bangalore,Web,2,3.696872125114995,1,0,0
36662,16,Mumbai,iOS,5,1.089703959101177,1,1,0
35261,14,Bangalore,Web,4,15.44502847130968,1,1,1
11429,0,Delhi,Web,3,0.25832335058653344,0,1,0
16838,7,Mumbai,iOS,10,0.6364770364770365,0,0,0
17354,3,Mumbai,Web,5,0.5747309157145223,1,0,0
45551,4,Delhi,Web,1,46.43323139653415,0,1,1
56393,17,Bangalore,Android,4,2.115186977232662,1,1,0
31229,21,Mumbai,iOS,8,3.894861561486655,1,1,0
7764,22,Bangalore,Web,4,0.18205266490022745,0,1,0
22468,12,Kolkata,iOS,8,19.170648464163822,0,1,1
17591,18,Bangalore,iOS,9,0.8522358412867593,1,0,0
5747,9,Mumbai,Android,3,0.22728890646628436,0,0,0
56255,3,Delhi,Web,4,1.3867182685433974,1,0,0
218,11,Mumbai,iOS,6,0.004965039743093356,0,0,0
46794,19,Mumbai,iOS,6,1.817948717948718,1,0,0
7798,8,Delhi,Android,8,0.3806316200517401,0,0,0
22772,18,Bangalore,iOS,6,0.47967308421451743,1,1,0
5741,7,Delhi,Web,4,0.12647324477342323,0,0,0
57218,22,Delhi,Android,10,1.2117579787797286,1,1,0
54319,9,Delhi,iOS,2,1.6366567236132454,0,1,0
18944,3,Mumbai,Android,10,0.4492506165812939,1,1,0
18385,14,Bangalore,Android,1,0.47494187548437095,1,0,0
40714,8,Delhi,Android,8,1.5556914141607123,1,0,0
18730,13,Kolkata,Android,7,0.545364546936874,0,0,0
37217,21,Kolkata,Android,1,2.8154172025115365,0,1,0
14482,17,Mumbai,iOS,4,0.6616108547672347,0,0,0
55253,10,Kolkata,iOS,5,1.229511115067091,1,1,0
29404,4,Kolkata,iOS,8,35.088305489260144,1,1,1
35327,0,Bangalore,iOS,8,1.7845524348353203,1,1,0
48895,13,Bangalore,iOS,5,6.659629528738764,1,0,1
24702,9,Kolkata,Android,10,2.942115292996665,1,1,0
53321,11,Kolkata,iOS,2,1.2711213883856203,1,1,0
44723,21,Mumbai,Android,1,2.0230243814176507,1,1,0
24188,16,Kolkata,Android,6,0.8804921553638382,1,0,0
7699,20,Mumbai,Web,2,1.3970241335510796,1,0,0
47715,23,Kolkata,iOS,7,1.2599350426447677,0,0,0
23539,3,Mumbai,iOS,8,0.8454493211694563,1,0,0
